Molecule name: ch3oh_a
Physical parameters at a given cloud nb: 86
velocity gradient   -2.6078e-11 cm/s/cm
cloud height        1.0824e+17 cm
turb velocity       5.0000e+04 cm/s
gas temperature     2.6066e+02 K
h concentration     1.2819e+02 cm-3
h2 concentration    3.6226e+04 cm-3
molecule concentr   3.7502e-02 cm-3
nb of mol levels    768

Dust:
name            2_comp_model
dust mass per H 2.2583e-26
temperature (K) 1.2460e+01      

External radiation field:
No

The number of transitions	16
v, j, k1, k2, sym inv (upper) -> v, j, k1, k2, sym inv (lower)

0    1    -1   0    0     -> 0    1    1    0    0    8.3428554e+08  

mean inv       4.900e-04
mean gain      1.371e-18 cm-1
optical depth  1.484e-01
mean lum       0.000e+00 ph/cm3/s
At fixed layer:
exc temp       -1.261e-01 K
loss rate      0.000e+00 s-1
satur tau      0.000e+00

relative depth   inversion    gain         luminosity   
5.861e-01        -6.820e-03   -1.092e-16   0.000e+00    
5.909e-01        -6.726e-03   -1.054e-16   0.000e+00    
5.958e-01        -6.627e-03   -1.014e-16   0.000e+00    
6.002e-01        -6.554e-03   -9.798e-17   0.000e+00    
6.048e-01        -6.483e-03   -9.493e-17   0.000e+00    
6.099e-01        -6.390e-03   -9.105e-17   0.000e+00    
6.143e-01        -6.329e-03   -8.786e-17   0.000e+00    
6.190e-01        -6.269e-03   -8.516e-17   0.000e+00    
6.242e-01        -6.181e-03   -8.135e-17   0.000e+00    
6.288e-01        -6.132e-03   -7.851e-17   0.000e+00    
6.341e-01        -6.074e-03   -7.576e-17   0.000e+00    
6.393e-01        -5.992e-03   -7.200e-17   0.000e+00    
6.442e-01        -5.948e-03   -6.956e-17   0.000e+00    
6.496e-01        -5.891e-03   -6.656e-17   0.000e+00    
6.543e-01        -5.829e-03   -6.358e-17   0.000e+00    
6.588e-01        -5.783e-03   -6.143e-17   0.000e+00    
6.647e-01        -5.743e-03   -5.894e-17   0.000e+00    
6.700e-01        -5.680e-03   -5.572e-17   0.000e+00    
6.742e-01        -5.639e-03   -5.376e-17   0.000e+00    
6.785e-01        -5.613e-03   -5.189e-17   0.000e+00    
6.830e-01        -5.577e-03   -4.994e-17   0.000e+00    
6.875e-01        -5.540e-03   -4.798e-17   0.000e+00    
6.923e-01        -5.500e-03   -4.603e-17   0.000e+00    
6.972e-01        -5.476e-03   -4.417e-17   0.000e+00    
7.024e-01        -5.442e-03   -4.221e-17   0.000e+00    
7.079e-01        -5.404e-03   -4.026e-17   0.000e+00    
7.137e-01        -5.361e-03   -3.812e-17   0.000e+00    
7.201e-01        -5.339e-03   -3.625e-17   0.000e+00    
7.266e-01        -5.299e-03   -3.391e-17   0.000e+00    
7.326e-01        -5.264e-03   -3.209e-17   0.000e+00    
7.387e-01        -5.245e-03   -3.036e-17   0.000e+00    
7.450e-01        -5.216e-03   -2.863e-17   0.000e+00    
7.516e-01        -5.184e-03   -2.685e-17   0.000e+00    
7.583e-01        -5.166e-03   -2.522e-17   0.000e+00    
7.654e-01        -5.139e-03   -2.357e-17   0.000e+00    
7.722e-01        -5.109e-03   -2.190e-17   0.000e+00    
7.794e-01        -5.097e-03   -2.062e-17   0.000e+00    
7.879e-01        -5.071e-03   -1.896e-17   0.000e+00    
7.967e-01        -5.039e-03   -1.730e-17   0.000e+00    
8.056e-01        -5.020e-03   -1.578e-17   0.000e+00    
8.146e-01        -4.994e-03   -1.435e-17   0.000e+00    
8.238e-01        -4.963e-03   -1.301e-17   0.000e+00    
8.338e-01        -4.944e-03   -1.172e-17   0.000e+00    
8.442e-01        -4.914e-03   -1.045e-17   0.000e+00    
8.531e-01        -4.876e-03   -9.248e-18   0.000e+00    
8.609e-01        -4.863e-03   -8.536e-18   0.000e+00    
8.701e-01        -4.839e-03   -7.740e-18   0.000e+00    
8.807e-01        -4.805e-03   -6.889e-18   0.000e+00    
8.933e-01        -4.774e-03   -6.022e-18   0.000e+00    
9.082e-01        -4.723e-03   -5.104e-18   0.000e+00    
9.259e-01        -4.671e-03   -4.210e-18   0.000e+00    
9.460e-01        -4.591e-03   -3.329e-18   0.000e+00    
9.685e-01        -4.513e-03   -2.598e-18   0.000e+00    
1.006e+00        -4.406e-03   -1.954e-18   0.000e+00    

0    7    -2   0    0     -> 0    6    -3   0    0    8.6615602e+10  

mean inv       -2.720e-06
mean gain      -9.424e-21 cm-1
optical depth  0.000e+00
mean lum       0.000e+00 ph/cm3/s
At fixed layer:
exc temp       0.000e+00 K
loss rate      0.000e+00 s-1
satur tau      0.000e+00

relative depth   inversion    gain         luminosity   
0.000e+00        -4.987e-07   -1.173e-23   0.000e+00    
2.097e-02        -4.952e-07   -1.174e-23   0.000e+00    
4.360e-02        -4.879e-07   -1.173e-23   0.000e+00    
7.662e-02        -4.742e-07   -1.172e-23   0.000e+00    
9.685e-02        -4.622e-07   -1.175e-23   0.000e+00    
1.022e-01        -4.610e-07   -1.176e-23   0.000e+00    
1.092e-01        -4.597e-07   -1.176e-23   0.000e+00    
1.161e-01        -4.583e-07   -1.177e-23   0.000e+00    
1.215e-01        -4.577e-07   -1.179e-23   0.000e+00    
1.271e-01        -4.575e-07   -1.180e-23   0.000e+00    
1.317e-01        -4.577e-07   -1.182e-23   0.000e+00    
1.354e-01        -4.581e-07   -1.183e-23   0.000e+00    
1.396e-01        -4.588e-07   -1.185e-23   0.000e+00    
1.437e-01        -4.602e-07   -1.187e-23   0.000e+00    
1.477e-01        -4.619e-07   -1.189e-23   0.000e+00    
1.518e-01        -4.644e-07   -1.192e-23   0.000e+00    
1.558e-01        -4.678e-07   -1.195e-23   0.000e+00    
1.598e-01        -4.721e-07   -1.198e-23   0.000e+00    
1.641e-01        -4.776e-07   -1.203e-23   0.000e+00    
1.685e-01        -4.868e-07   -1.208e-23   0.000e+00    
1.729e-01        -4.971e-07   -1.214e-23   0.000e+00    
1.781e-01        -5.141e-07   -1.223e-23   0.000e+00    
1.835e-01        -5.418e-07   -1.236e-23   0.000e+00    
1.882e-01        -5.825e-07   -1.252e-23   0.000e+00    
1.925e-01        -6.276e-07   -1.270e-23   0.000e+00    
1.970e-01        -6.948e-07   -1.292e-23   0.000e+00    
2.014e-01        -7.974e-07   -1.323e-23   0.000e+00    
2.061e-01        -9.399e-07   -1.363e-23   0.000e+00    
2.106e-01        -1.173e-06   -1.424e-23   0.000e+00    
2.146e-01        -1.438e-06   -1.489e-23   0.000e+00    
2.185e-01        -1.762e-06   -1.566e-23   0.000e+00    
2.224e-01        -2.108e-06   -1.652e-23   0.000e+00    
2.264e-01        -2.506e-06   -1.757e-23   0.000e+00    
2.303e-01        -2.997e-06   -1.901e-23   0.000e+00    
2.326e-01        -3.513e-06   -2.079e-23   0.000e+00    
2.341e-01        -3.623e-06   -2.129e-23   0.000e+00    
2.372e-01        -3.902e-06   -2.277e-23   0.000e+00    
2.412e-01        -4.470e-06   -2.697e-23   0.000e+00    
2.451e-01        -4.989e-06   -3.703e-23   0.000e+00    
2.490e-01        -5.294e-06   -6.867e-23   0.000e+00    
2.531e-01        -5.516e-06   -1.512e-22   0.000e+00    
2.573e-01        -5.684e-06   -3.459e-22   0.000e+00    
2.615e-01        -5.779e-06   -6.784e-22   0.000e+00    
2.661e-01        -5.833e-06   -1.208e-21   0.000e+00    
2.712e-01        -5.870e-06   -2.050e-21   0.000e+00    
2.766e-01        -5.899e-06   -3.261e-21   0.000e+00    
2.817e-01        -5.932e-06   -4.794e-21   0.000e+00    
2.862e-01        -5.966e-06   -6.327e-21   0.000e+00    
2.906e-01        -6.001e-06   -7.773e-21   0.000e+00    
2.955e-01        -6.049e-06   -9.428e-21   0.000e+00    
3.003e-01        -6.114e-06   -1.138e-20   0.000e+00    
3.044e-01        -6.174e-06   -1.292e-20   0.000e+00    
3.085e-01        -6.238e-06   -1.436e-20   0.000e+00    
3.128e-01        -6.316e-06   -1.585e-20   0.000e+00    
3.177e-01        -6.403e-06   -1.723e-20   0.000e+00    
3.232e-01        -6.530e-06   -1.879e-20   0.000e+00    
3.288e-01        -6.675e-06   -2.020e-20   0.000e+00    
3.348e-01        -6.838e-06   -2.150e-20   0.000e+00    
3.410e-01        -7.027e-06   -2.267e-20   0.000e+00    
3.471e-01        -7.238e-06   -2.369e-20   0.000e+00    
3.529e-01        -7.443e-06   -2.456e-20   0.000e+00    
3.587e-01        -7.656e-06   -2.542e-20   0.000e+00    
3.636e-01        -7.869e-06   -2.627e-20   0.000e+00    
3.679e-01        -8.015e-06   -2.692e-20   0.000e+00    
3.729e-01        -8.200e-06   -2.779e-20   0.000e+00    
3.780e-01        -8.393e-06   -2.880e-20   0.000e+00    
3.824e-01        -8.580e-06   -2.994e-20   0.000e+00    
3.867e-01        -8.724e-06   -3.092e-20   0.000e+00    
3.910e-01        -8.897e-06   -3.222e-20   0.000e+00    
3.951e-01        -9.035e-06   -3.338e-20   0.000e+00    
3.992e-01        -9.190e-06   -3.483e-20   0.000e+00    
4.035e-01        -9.313e-06   -3.616e-20   0.000e+00    
4.069e-01        -9.446e-06   -3.787e-20   0.000e+00    
4.104e-01        -9.493e-06   -3.856e-20   0.000e+00    
4.151e-01        -9.594e-06   -4.038e-20   0.000e+00    
4.193e-01        -9.658e-06   -4.196e-20   0.000e+00    
4.234e-01        -9.693e-06   -4.344e-20   0.000e+00    
4.263e-01        -9.707e-06   -4.482e-20   0.000e+00    
4.292e-01        -9.703e-06   -4.534e-20   0.000e+00    
4.325e-01        -9.597e-06   -4.625e-20   0.000e+00    
4.359e-01        -9.499e-06   -4.657e-20   0.000e+00    
4.394e-01        -9.272e-06   -4.693e-20   0.000e+00    
4.426e-01        -9.113e-06   -4.691e-20   0.000e+00    
4.457e-01        -8.925e-06   -4.713e-20   0.000e+00    
4.490e-01        -8.777e-06   -4.710e-20   0.000e+00    
4.525e-01        -8.463e-06   -4.657e-20   0.000e+00    
4.560e-01        -8.226e-06   -4.608e-20   0.000e+00    
4.593e-01        -7.899e-06   -4.521e-20   0.000e+00    
4.627e-01        -7.646e-06   -4.443e-20   0.000e+00    
4.660e-01        -7.285e-06   -4.314e-20   0.000e+00    
4.696e-01        -7.030e-06   -4.218e-20   0.000e+00    
4.730e-01        -6.670e-06   -4.073e-20   0.000e+00    
4.764e-01        -6.436e-06   -3.969e-20   0.000e+00    
4.807e-01        -6.140e-06   -3.842e-20   0.000e+00    
4.838e-01        -5.821e-06   -3.688e-20   0.000e+00    
4.870e-01        -5.724e-06   -3.643e-20   0.000e+00    
4.904e-01        -5.442e-06   -3.498e-20   0.000e+00    
4.936e-01        -5.323e-06   -3.437e-20   0.000e+00    
4.973e-01        -5.129e-06   -3.331e-20   0.000e+00    
5.015e-01        -4.918e-06   -3.207e-20   0.000e+00    
5.060e-01        -4.663e-06   -3.051e-20   0.000e+00    
5.093e-01        -4.429e-06   -2.902e-20   0.000e+00    
5.126e-01        -4.342e-06   -2.845e-20   0.000e+00    
5.169e-01        -4.094e-06   -2.678e-20   0.000e+00    
5.209e-01        -3.908e-06   -2.549e-20   0.000e+00    
5.251e-01        -3.726e-06   -2.419e-20   0.000e+00    
5.292e-01        -3.541e-06   -2.286e-20   0.000e+00    
5.334e-01        -3.402e-06   -2.181e-20   0.000e+00    
5.375e-01        -3.241e-06   -2.059e-20   0.000e+00    
5.415e-01        -3.116e-06   -1.962e-20   0.000e+00    
5.457e-01        -2.992e-06   -1.865e-20   0.000e+00    
5.500e-01        -2.867e-06   -1.766e-20   0.000e+00    
5.544e-01        -2.745e-06   -1.670e-20   0.000e+00    
5.592e-01        -2.643e-06   -1.584e-20   0.000e+00    
5.639e-01        -2.523e-06   -1.487e-20   0.000e+00    
5.681e-01        -2.422e-06   -1.405e-20   0.000e+00    
5.725e-01        -2.355e-06   -1.345e-20   0.000e+00    
5.770e-01        -2.265e-06   -1.270e-20   0.000e+00    
5.815e-01        -2.182e-06   -1.201e-20   0.000e+00    
5.861e-01        -2.120e-06   -1.144e-20   0.000e+00    
5.909e-01        -2.047e-06   -1.082e-20   0.000e+00    
5.958e-01        -1.969e-06   -1.017e-20   0.000e+00    
6.002e-01        -1.912e-06   -9.649e-21   0.000e+00    
6.048e-01        -1.859e-06   -9.194e-21   0.000e+00    
6.099e-01        -1.787e-06   -8.606e-21   0.000e+00    
6.143e-01        -1.740e-06   -8.165e-21   0.000e+00    
6.190e-01        -1.696e-06   -7.791e-21   0.000e+00    
6.242e-01        -1.630e-06   -7.260e-21   0.000e+00    
6.288e-01        -1.591e-06   -6.897e-21   0.000e+00    
6.341e-01        -1.548e-06   -6.544e-21   0.000e+00    
6.393e-01        -1.486e-06   -6.058e-21   0.000e+00    
6.442e-01        -1.447e-06   -5.743e-21   0.000e+00    
6.496e-01        -1.408e-06   -5.403e-21   0.000e+00    
6.543e-01        -1.366e-06   -5.067e-21   0.000e+00    
6.588e-01        -1.334e-06   -4.821e-21   0.000e+00    
6.647e-01        -1.304e-06   -4.557e-21   0.000e+00    
6.700e-01        -1.260e-06   -4.215e-21   0.000e+00    
6.742e-01        -1.231e-06   -4.006e-21   0.000e+00    
6.785e-01        -1.209e-06   -3.821e-21   0.000e+00    
6.830e-01        -1.184e-06   -3.628e-21   0.000e+00    
6.875e-01        -1.157e-06   -3.431e-21   0.000e+00    
6.923e-01        -1.127e-06   -3.236e-21   0.000e+00    
6.972e-01        -1.105e-06   -3.061e-21   0.000e+00    
7.024e-01        -1.078e-06   -2.877e-21   0.000e+00    
7.079e-01        -1.050e-06   -2.695e-21   0.000e+00    
7.137e-01        -1.017e-06   -2.498e-21   0.000e+00    
7.201e-01        -9.970e-07   -2.342e-21   0.000e+00    
7.266e-01        -9.653e-07   -2.145e-21   0.000e+00    
7.326e-01        -9.375e-07   -1.990e-21   0.000e+00    
7.387e-01        -9.161e-07   -1.852e-21   0.000e+00    
7.450e-01        -8.919e-07   -1.715e-21   0.000e+00    
7.516e-01        -8.645e-07   -1.576e-21   0.000e+00    
7.583e-01        -8.438e-07   -1.456e-21   0.000e+00    
7.654e-01        -8.201e-07   -1.336e-21   0.000e+00    
7.722e-01        -7.932e-07   -1.215e-21   0.000e+00    
7.794e-01        -7.765e-07   -1.128e-21   0.000e+00    
7.879e-01        -7.522e-07   -1.018e-21   0.000e+00    
7.967e-01        -7.244e-07   -9.095e-22   0.000e+00    
8.056e-01        -7.032e-07   -8.168e-22   0.000e+00    
8.146e-01        -6.799e-07   -7.306e-22   0.000e+00    
8.238e-01        -6.552e-07   -6.517e-22   0.000e+00    
8.338e-01        -6.357e-07   -5.814e-22   0.000e+00    
8.442e-01        -6.132e-07   -5.135e-22   0.000e+00    
8.531e-01        -5.885e-07   -4.506e-22   0.000e+00    
8.609e-01        -5.773e-07   -4.162e-22   0.000e+00    
8.701e-01        -5.631e-07   -3.785e-22   0.000e+00    
8.807e-01        -5.455e-07   -3.389e-22   0.000e+00    
8.933e-01        -5.298e-07   -3.009e-22   0.000e+00    
9.082e-01        -5.094e-07   -2.615e-22   0.000e+00    
9.259e-01        -4.910e-07   -2.255e-22   0.000e+00    
9.460e-01        -4.669e-07   -1.908e-22   0.000e+00    
9.685e-01        -4.491e-07   -1.641e-22   0.000e+00    
1.006e+00        -4.269e-07   -1.411e-22   0.000e+00    

0    7    2    0    0     -> 0    6    3    0    0    8.6902947e+10  

mean inv       -3.016e-06
mean gain      -1.088e-20 cm-1
optical depth  0.000e+00
mean lum       0.000e+00 ph/cm3/s
At fixed layer:
exc temp       0.000e+00 K
loss rate      0.000e+00 s-1
satur tau      0.000e+00

relative depth   inversion    gain         luminosity   
0.000e+00        -5.611e-07   -1.188e-23   0.000e+00    
2.097e-02        -5.624e-07   -1.189e-23   0.000e+00    
4.360e-02        -5.654e-07   -1.190e-23   0.000e+00    
7.662e-02        -5.719e-07   -1.191e-23   0.000e+00    
9.685e-02        -5.799e-07   -1.196e-23   0.000e+00    
1.022e-01        -5.811e-07   -1.197e-23   0.000e+00    
1.092e-01        -5.827e-07   -1.199e-23   0.000e+00    
1.161e-01        -5.852e-07   -1.200e-23   0.000e+00    
1.215e-01        -5.871e-07   -1.202e-23   0.000e+00    
1.271e-01        -5.893e-07   -1.203e-23   0.000e+00    
1.317e-01        -5.921e-07   -1.206e-23   0.000e+00    
1.354e-01        -5.941e-07   -1.207e-23   0.000e+00    
1.396e-01        -5.967e-07   -1.209e-23   0.000e+00    
1.437e-01        -6.002e-07   -1.211e-23   0.000e+00    
1.477e-01        -6.039e-07   -1.214e-23   0.000e+00    
1.518e-01        -6.083e-07   -1.217e-23   0.000e+00    
1.558e-01        -6.140e-07   -1.220e-23   0.000e+00    
1.598e-01        -6.207e-07   -1.224e-23   0.000e+00    
1.641e-01        -6.286e-07   -1.229e-23   0.000e+00    
1.685e-01        -6.412e-07   -1.235e-23   0.000e+00    
1.729e-01        -6.547e-07   -1.241e-23   0.000e+00    
1.781e-01        -6.761e-07   -1.251e-23   0.000e+00    
1.835e-01        -7.100e-07   -1.264e-23   0.000e+00    
1.882e-01        -7.579e-07   -1.282e-23   0.000e+00    
1.925e-01        -8.095e-07   -1.300e-23   0.000e+00    
1.970e-01        -8.837e-07   -1.324e-23   0.000e+00    
2.014e-01        -9.922e-07   -1.356e-23   0.000e+00    
2.061e-01        -1.137e-06   -1.396e-23   0.000e+00    
2.106e-01        -1.378e-06   -1.459e-23   0.000e+00    
2.146e-01        -1.630e-06   -1.522e-23   0.000e+00    
2.185e-01        -1.914e-06   -1.594e-23   0.000e+00    
2.224e-01        -2.190e-06   -1.671e-23   0.000e+00    
2.264e-01        -2.522e-06   -1.769e-23   0.000e+00    
2.303e-01        -2.882e-06   -1.897e-23   0.000e+00    
2.326e-01        -3.269e-06   -2.056e-23   0.000e+00    
2.341e-01        -3.356e-06   -2.103e-23   0.000e+00    
2.372e-01        -3.585e-06   -2.239e-23   0.000e+00    
2.412e-01        -4.079e-06   -2.630e-23   0.000e+00    
2.451e-01        -4.555e-06   -3.560e-23   0.000e+00    
2.490e-01        -4.796e-06   -6.431e-23   0.000e+00    
2.531e-01        -4.982e-06   -1.389e-22   0.000e+00    
2.573e-01        -5.139e-06   -3.155e-22   0.000e+00    
2.615e-01        -5.245e-06   -6.189e-22   0.000e+00    
2.661e-01        -5.327e-06   -1.107e-21   0.000e+00    
2.712e-01        -5.405e-06   -1.893e-21   0.000e+00    
2.766e-01        -5.488e-06   -3.039e-21   0.000e+00    
2.817e-01        -5.580e-06   -4.518e-21   0.000e+00    
2.862e-01        -5.669e-06   -6.022e-21   0.000e+00    
2.906e-01        -5.754e-06   -7.463e-21   0.000e+00    
2.955e-01        -5.856e-06   -9.141e-21   0.000e+00    
3.003e-01        -5.986e-06   -1.116e-20   0.000e+00    
3.044e-01        -6.095e-06   -1.277e-20   0.000e+00    
3.085e-01        -6.207e-06   -1.431e-20   0.000e+00    
3.128e-01        -6.335e-06   -1.591e-20   0.000e+00    
3.177e-01        -6.470e-06   -1.743e-20   0.000e+00    
3.232e-01        -6.655e-06   -1.917e-20   0.000e+00    
3.288e-01        -6.862e-06   -2.079e-20   0.000e+00    
3.348e-01        -7.090e-06   -2.231e-20   0.000e+00    
3.410e-01        -7.346e-06   -2.373e-20   0.000e+00    
3.471e-01        -7.629e-06   -2.500e-20   0.000e+00    
3.529e-01        -7.903e-06   -2.611e-20   0.000e+00    
3.587e-01        -8.188e-06   -2.722e-20   0.000e+00    
3.636e-01        -8.477e-06   -2.834e-20   0.000e+00    
3.679e-01        -8.676e-06   -2.917e-20   0.000e+00    
3.729e-01        -8.933e-06   -3.030e-20   0.000e+00    
3.780e-01        -9.203e-06   -3.162e-20   0.000e+00    
3.824e-01        -9.469e-06   -3.307e-20   0.000e+00    
3.867e-01        -9.674e-06   -3.432e-20   0.000e+00    
3.910e-01        -9.924e-06   -3.598e-20   0.000e+00    
3.951e-01        -1.012e-05   -3.743e-20   0.000e+00    
3.992e-01        -1.034e-05   -3.924e-20   0.000e+00    
4.035e-01        -1.053e-05   -4.094e-20   0.000e+00    
4.069e-01        -1.077e-05   -4.322e-20   0.000e+00    
4.104e-01        -1.086e-05   -4.415e-20   0.000e+00    
4.151e-01        -1.109e-05   -4.673e-20   0.000e+00    
4.193e-01        -1.129e-05   -4.910e-20   0.000e+00    
4.234e-01        -1.146e-05   -5.143e-20   0.000e+00    
4.263e-01        -1.159e-05   -5.357e-20   0.000e+00    
4.292e-01        -1.161e-05   -5.431e-20   0.000e+00    
4.325e-01        -1.155e-05   -5.573e-20   0.000e+00    
4.359e-01        -1.146e-05   -5.626e-20   0.000e+00    
4.394e-01        -1.133e-05   -5.738e-20   0.000e+00    
4.426e-01        -1.122e-05   -5.782e-20   0.000e+00    
4.457e-01        -1.101e-05   -5.822e-20   0.000e+00    
4.490e-01        -1.089e-05   -5.850e-20   0.000e+00    
4.525e-01        -1.065e-05   -5.864e-20   0.000e+00    
4.560e-01        -1.041e-05   -5.839e-20   0.000e+00    
4.593e-01        -1.010e-05   -5.786e-20   0.000e+00    
4.627e-01        -9.858e-06   -5.734e-20   0.000e+00    
4.660e-01        -9.503e-06   -5.633e-20   0.000e+00    
4.696e-01        -9.238e-06   -5.548e-20   0.000e+00    
4.730e-01        -8.752e-06   -5.349e-20   0.000e+00    
4.764e-01        -8.429e-06   -5.203e-20   0.000e+00    
4.807e-01        -7.905e-06   -4.951e-20   0.000e+00    
4.838e-01        -7.417e-06   -4.703e-20   0.000e+00    
4.870e-01        -7.229e-06   -4.605e-20   0.000e+00    
4.904e-01        -6.770e-06   -4.356e-20   0.000e+00    
4.936e-01        -6.525e-06   -4.216e-20   0.000e+00    
4.973e-01        -6.213e-06   -4.039e-20   0.000e+00    
5.015e-01        -5.949e-06   -3.883e-20   0.000e+00    
5.060e-01        -5.560e-06   -3.641e-20   0.000e+00    
5.093e-01        -5.207e-06   -3.415e-20   0.000e+00    
5.126e-01        -5.072e-06   -3.326e-20   0.000e+00    
5.169e-01        -4.748e-06   -3.108e-20   0.000e+00    
5.209e-01        -4.498e-06   -2.937e-20   0.000e+00    
5.251e-01        -4.259e-06   -2.768e-20   0.000e+00    
5.292e-01        -4.024e-06   -2.599e-20   0.000e+00    
5.334e-01        -3.848e-06   -2.469e-20   0.000e+00    
5.375e-01        -3.653e-06   -2.323e-20   0.000e+00    
5.415e-01        -3.499e-06   -2.206e-20   0.000e+00    
5.457e-01        -3.354e-06   -2.093e-20   0.000e+00    
5.500e-01        -3.211e-06   -1.980e-20   0.000e+00    
5.544e-01        -3.070e-06   -1.869e-20   0.000e+00    
5.592e-01        -2.954e-06   -1.772e-20   0.000e+00    
5.639e-01        -2.819e-06   -1.662e-20   0.000e+00    
5.681e-01        -2.704e-06   -1.570e-20   0.000e+00    
5.725e-01        -2.626e-06   -1.501e-20   0.000e+00    
5.770e-01        -2.526e-06   -1.417e-20   0.000e+00    
5.815e-01        -2.433e-06   -1.340e-20   0.000e+00    
5.861e-01        -2.363e-06   -1.276e-20   0.000e+00    
5.909e-01        -2.281e-06   -1.206e-20   0.000e+00    
5.958e-01        -2.193e-06   -1.134e-20   0.000e+00    
6.002e-01        -2.130e-06   -1.075e-20   0.000e+00    
6.048e-01        -2.070e-06   -1.024e-20   0.000e+00    
6.099e-01        -1.990e-06   -9.584e-21   0.000e+00    
6.143e-01        -1.935e-06   -9.087e-21   0.000e+00    
6.190e-01        -1.886e-06   -8.668e-21   0.000e+00    
6.242e-01        -1.812e-06   -8.072e-21   0.000e+00    
6.288e-01        -1.767e-06   -7.662e-21   0.000e+00    
6.341e-01        -1.719e-06   -7.266e-21   0.000e+00    
6.393e-01        -1.649e-06   -6.720e-21   0.000e+00    
6.442e-01        -1.602e-06   -6.361e-21   0.000e+00    
6.496e-01        -1.558e-06   -5.981e-21   0.000e+00    
6.543e-01        -1.510e-06   -5.600e-21   0.000e+00    
6.588e-01        -1.473e-06   -5.323e-21   0.000e+00    
6.647e-01        -1.438e-06   -5.025e-21   0.000e+00    
6.700e-01        -1.387e-06   -4.639e-21   0.000e+00    
6.742e-01        -1.353e-06   -4.403e-21   0.000e+00    
6.785e-01        -1.328e-06   -4.193e-21   0.000e+00    
6.830e-01        -1.299e-06   -3.976e-21   0.000e+00    
6.875e-01        -1.267e-06   -3.756e-21   0.000e+00    
6.923e-01        -1.234e-06   -3.539e-21   0.000e+00    
6.972e-01        -1.208e-06   -3.344e-21   0.000e+00    
7.024e-01        -1.178e-06   -3.140e-21   0.000e+00    
7.079e-01        -1.146e-06   -2.939e-21   0.000e+00    
7.137e-01        -1.109e-06   -2.721e-21   0.000e+00    
7.201e-01        -1.084e-06   -2.543e-21   0.000e+00    
7.266e-01        -1.047e-06   -2.324e-21   0.000e+00    
7.326e-01        -1.016e-06   -2.153e-21   0.000e+00    
7.387e-01        -9.914e-07   -2.001e-21   0.000e+00    
7.450e-01        -9.642e-07   -1.851e-21   0.000e+00    
7.516e-01        -9.336e-07   -1.698e-21   0.000e+00    
7.583e-01        -9.099e-07   -1.566e-21   0.000e+00    
7.654e-01        -8.835e-07   -1.435e-21   0.000e+00    
7.722e-01        -8.532e-07   -1.303e-21   0.000e+00    
7.794e-01        -8.344e-07   -1.208e-21   0.000e+00    
7.879e-01        -8.071e-07   -1.089e-21   0.000e+00    
7.967e-01        -7.763e-07   -9.708e-22   0.000e+00    
8.056e-01        -7.525e-07   -8.702e-22   0.000e+00    
8.146e-01        -7.266e-07   -7.769e-22   0.000e+00    
8.238e-01        -6.992e-07   -6.916e-22   0.000e+00    
8.338e-01        -6.776e-07   -6.158e-22   0.000e+00    
8.442e-01        -6.526e-07   -5.427e-22   0.000e+00    
8.531e-01        -6.255e-07   -4.752e-22   0.000e+00    
8.609e-01        -6.130e-07   -4.382e-22   0.000e+00    
8.701e-01        -5.973e-07   -3.978e-22   0.000e+00    
8.807e-01        -5.780e-07   -3.554e-22   0.000e+00    
8.933e-01        -5.607e-07   -3.147e-22   0.000e+00    
9.082e-01        -5.383e-07   -2.728e-22   0.000e+00    
9.259e-01        -5.180e-07   -2.344e-22   0.000e+00    
9.460e-01        -4.918e-07   -1.975e-22   0.000e+00    
9.685e-01        -4.723e-07   -1.692e-22   0.000e+00    
1.006e+00        -4.482e-07   -1.448e-22   0.000e+00    

0    8    0    0    0     -> 0    7    1    0    0    9.5169516e+10  

mean inv       4.327e-04
mean gain      9.323e-18 cm-1
optical depth  1.009e+00
mean lum       0.000e+00 ph/cm3/s
At fixed layer:
exc temp       -1.961e+00 K
loss rate      0.000e+00 s-1
satur tau      0.000e+00

relative depth   inversion    gain         luminosity   
0.000e+00        3.486e-05    2.058e-22    0.000e+00    
2.097e-02        3.433e-05    2.024e-22    0.000e+00    
4.360e-02        3.337e-05    1.964e-22    0.000e+00    
7.662e-02        3.189e-05    1.871e-22    0.000e+00    
9.685e-02        3.081e-05    1.807e-22    0.000e+00    
1.022e-01        3.071e-05    1.801e-22    0.000e+00    
1.092e-01        3.060e-05    1.796e-22    0.000e+00    
1.161e-01        3.048e-05    1.792e-22    0.000e+00    
1.215e-01        3.044e-05    1.791e-22    0.000e+00    
1.271e-01        3.041e-05    1.792e-22    0.000e+00    
1.317e-01        3.041e-05    1.796e-22    0.000e+00    
1.354e-01        3.043e-05    1.800e-22    0.000e+00    
1.396e-01        3.048e-05    1.806e-22    0.000e+00    
1.437e-01        3.057e-05    1.816e-22    0.000e+00    
1.477e-01        3.068e-05    1.828e-22    0.000e+00    
1.518e-01        3.084e-05    1.842e-22    0.000e+00    
1.558e-01        3.107e-05    1.863e-22    0.000e+00    
1.598e-01        3.136e-05    1.887e-22    0.000e+00    
1.641e-01        3.172e-05    1.917e-22    0.000e+00    
1.685e-01        3.234e-05    1.965e-22    0.000e+00    
1.729e-01        3.302e-05    2.018e-22    0.000e+00    
1.781e-01        3.416e-05    2.102e-22    0.000e+00    
